user_id,question_id,topic_id,subtopic_id,idlevel,status,response_time,next_level
16,6,1,1,1,1,4.81,1
16,15,1,1,2,1,2.8,3
16,16,1,1,1,0,12.13,1
16,16,1,1,1,1,3.44,1
16,17,1,2,2,1,7.24,2
16,18,1,2,2,0,2.4,1
16,22,1,2,1,1,4.08,1
16,23,1,2,2,0,18.45,2
16,25,1,2,1,1,4.73,1
16,26,1,2,1,1,4.3,1
16,26,1,2,1,1,4.75,1
16,27,1,2,1,1,5.45,2
16,32,1,2,3,0,5.23,2
16,35,1,3,3,0,6.32,3
16,41,1,3,1,1,1.86,1
16,41,1,3,1,0,5.57,1
16,41,1,3,1,1,2.05,1
16,42,1,3,3,1,5.74,3
16,44,1,3,1,1,6.82,1
16,44,1,3,1,0,21.34,1
16,45,1,3,1,0,14.95,1
16,45,1,3,1,0,6.45,1
16,47,1,3,2,1,8.34,2
16,51,1,4,2,0,19.39,2
16,52,1,4,1,0,5.56,1
16,53,1,4,2,1,8.29,2
16,54,1,4,1,1,0.65,2
16,54,1,4,1,1,0.8,1
16,58,1,4,1,1,3.01,1
16,59,1,4,3,0,5.91,3
16,60,1,4,3,1,3.56,3
16,63,1,4,2,0,4.98,2
16,64,1,4,2,0,13.29,2
16,65,1,5,2,0,13.68,2
16,66,1,5,2,1,2.22,1
16,79,1,5,3,0,4.68,3
17,1,1,1,3,1,0.9,3
17,4,1,1,3,1,1.15,3
17,7,1,1,3,1,1.41,3
17,7,1,1,3,1,0.31,3
17,7,1,1,3,1,3.75,3
17,7,1,1,3,0,2.93,3
17,7,1,1,3,0,7.12,3
17,7,1,1,3,0,7.89,3
17,9,1,1,3,0,9.7,3
17,9,1,1,3,1,7.26,3
17,10,1,1,3,1,3.33,3
17,10,1,1,3,1,2.7,3
17,11,1,1,3,1,5.67,3
17,12,1,1,3,1,5.29,3
17,14,1,1,3,0,14.46,3
17,14,1,1,3,1,7.05,3
17,18,1,2,2,1,1.87,2
17,18,1,2,2,1,1.97,2
17,19,1,2,2,1,2.85,2
17,20,1,2,2,1,3.15,2
17,21,1,2,1,1,2.34,2
17,28,1,2,3,1,5.2,3
17,30,1,2,3,1,0.78,3
17,30,1,2,3,1,0.11,3
17,30,1,2,3,1,6.28,3
17,32,1,2,3,1,6.87,3
17,32,1,2,3,0,5.39,3
17,32,1,2,3,1,2.98,3
17,34,1,3,2,1,2.19,3
17,35,1,3,3,1,2.33,3
17,35,1,3,3,1,8.43,3
17,35,1,3,3,1,0.95,3
17,35,1,3,3,1,2.54,3
17,38,1,3,3,1,2.17,3
17,38,1,3,3,1,1.83,3
17,38,1,3,3,0,6.2,3
17,42,1,3,3,1,1.7,3
17,42,1,3,3,1,1.81,3
17,42,1,3,3,0,9.5,3
17,43,1,3,3,1,1.79,3
17,46,1,3,3,1,2.52,3
17,46,1,3,3,1,3.29,3
17,46,1,3,3,0,2.94,2
17,56,1,4,3,0,7.88,3
17,57,1,4,3,1,4.48,3
17,59,1,4,3,1,3.47,3
17,59,1,4,3,0,25.78,3
17,60,1,4,3,1,6.88,3
17,60,1,4,3,0,15.49,3
17,65,1,5,2,1,5.05,3
17,78,1,5,3,1,4.43,3
17,79,1,5,3,1,3.4,3
17,79,1,5,3,1,1.72,3
17,79,1,5,3,0,18.06,3
18,1,1,1,3,1,0.89,3
18,1,1,1,3,1,2.61,3
18,2,1,1,1,1,3.24,1
18,3,1,1,3,1,1.39,3
18,4,1,1,3,1,9.98,3
18,4,1,1,3,1,4.57,3
18,4,1,1,3,1,2.88,3
18,4,1,1,3,1,2.69,3
18,4,1,1,3,1,4.29,3
18,4,1,1,3,0,10.08,3
18,7,1,1,3,1,3.57,3
18,7,1,1,3,1,1.53,3
18,8,1,1,2,1,1.41,3
18,9,1,1,3,0,13.71,3
18,10,1,1,3,1,12.21,3
18,10,1,1,3,1,4.91,3
18,11,1,1,3,0,2.91,3
18,12,1,1,3,0,7.08,3
18,14,1,1,3,1,0.93,3
18,16,1,1,1,1,5.58,2
18,28,1,2,3,0,2.51,3
18,29,1,2,3,0,4.97,3
18,30,1,2,3,1,12.45,3
18,30,1,2,3,1,4.31,3
18,30,1,2,3,1,2.49,3
18,30,1,2,3,1,1.15,3
18,30,1,2,3,1,4.28,3
18,32,1,2,3,1,3.59,3
18,35,1,3,3,1,6.21,3
18,35,1,3,3,1,3.09,3
18,35,1,3,3,0,10.84,3
18,39,1,3,1,1,1.65,1
18,40,1,3,3,1,1.3,3
18,43,1,3,3,1,3.22,3
18,43,1,3,3,1,1.74,3
18,46,1,3,3,1,10.56,3
18,48,1,3,1,1,2.97,2
18,50,1,4,2,1,1.71,3
18,54,1,4,1,1,9.27,1
18,56,1,4,3,1,3.52,3
18,57,1,4,3,0,7.27,3
18,57,1,4,3,0,18.03,2
18,59,1,4,3,1,1.21,3
18,59,1,4,3,1,6.03,3
18,60,1,4,3,1,8.11,3
18,60,1,4,3,1,1.3,3
18,60,1,4,3,0,7.76,3
18,60,1,4,3,1,2.2,3
18,66,1,5,2,0,2.3,1
18,70,1,5,1,1,1.16,1
18,71,1,5,3,1,4.64,3
18,78,1,5,3,1,5.18,3
18,78,1,5,3,1,7.02,3
18,79,1,5,3,1,6.88,3
18,79,1,5,3,1,1.38,3
19,1,1,1,3,0,4.86,3
19,2,1,1,1,1,6.53,2
19,2,1,1,1,1,1.42,1
19,3,1,1,3,0,3.25,3
19,3,1,1,3,1,0.45,3
19,9,1,1,3,0,11.92,3
19,10,1,1,3,1,8.37,3
19,10,1,1,3,1,0.67,3
19,11,1,1,3,1,3.09,3
19,11,1,1,3,1,4.31,3
19,11,1,1,3,1,1.78,3
19,12,1,1,3,1,7.3,3
19,12,1,1,3,1,2.78,3
19,14,1,1,3,1,1.48,3
19,15,1,1,2,1,3.42,2
19,17,1,2,2,1,4.69,2
19,20,1,2,2,0,3.75,2
19,21,1,2,1,0,8.69,1
19,22,1,2,1,1,7.11,2
19,24,1,2,2,0,23.97,2
19,25,1,2,1,1,6.77,1
19,26,1,2,1,1,3.09,1
19,28,1,2,3,1,2.1,3
19,31,1,2,2,0,6.96,2
19,32,1,2,3,0,13.81,3
19,32,1,2,3,1,6.92,3
19,32,1,2,3,1,7.8,3
19,32,1,2,3,0,14.93,3
19,35,1,3,3,1,3.2,3
19,35,1,3,3,1,10.22,3
19,35,1,3,3,1,1.85,3
19,35,1,3,3,1,3.27,3
19,38,1,3,3,1,7.98,3
19,43,1,3,3,0,9.95,3
19,46,1,3,3,1,5.56,3
19,47,1,3,2,0,11.53,1
19,48,1,3,1,1,2.87,1
19,49,1,4,2,1,0.59,2
19,50,1,4,2,1,5.13,2
19,51,1,4,2,1,1.6,3
19,55,1,4,2,1,0.69,2
19,57,1,4,3,1,6.18,3
19,57,1,4,3,0,6.38,3
19,57,1,4,3,1,0.79,3
19,59,1,4,3,1,7.55,3
19,60,1,4,3,1,14.89,3
19,60,1,4,3,0,12.17,3
19,65,1,5,2,1,1.0,2
19,69,1,5,2,0,4.38,2
19,77,1,5,2,1,1.57,2
19,78,1,5,3,1,2.19,3
19,80,1,5,2,0,8.55,2
20,3,1,1,3,1,6.02,3
20,3,1,1,3,1,4.51,3
20,4,1,1,3,0,10.16,3
20,9,1,1,3,1,3.03,3
20,10,1,1,3,1,4.29,3
20,11,1,1,3,1,9.6,3
20,11,1,1,3,1,2.19,3
20,14,1,1,3,1,4.69,3
20,14,1,1,3,1,0.62,3
20,14,1,1,3,1,2.84,3
20,14,1,1,3,1,4.0,3
20,29,1,2,3,1,1.64,3
20,30,1,2,3,1,0.69,3
20,30,1,2,3,1,0.89,3
20,30,1,2,3,1,3.87,3
20,35,1,3,3,1,3.24,3
20,35,1,3,3,1,6.7,3
20,37,1,3,3,1,4.08,3
20,38,1,3,3,1,2.22,3
20,38,1,3,3,1,5.52,3
20,40,1,3,3,1,5.64,3
20,40,1,3,3,0,10.79,3
20,40,1,3,3,0,9.57,3
20,42,1,3,3,1,6.14,3
20,43,1,3,3,1,6.65,3
20,46,1,3,3,1,4.76,3
20,50,1,4,2,1,2.71,3
20,56,1,4,3,0,9.22,3
20,56,1,4,3,1,3.44,3
20,59,1,4,3,1,11.76,3
20,59,1,4,3,1,8.44,3
20,60,1,4,3,1,15.52,3
20,60,1,4,3,1,4.3,3
20,60,1,4,3,1,3.87,3
20,62,1,4,1,1,1.94,2
20,71,1,5,3,1,1.15,3
20,71,1,5,3,1,4.04,3
20,79,1,5,3,1,2.4,3
21,1,1,1,3,1,1.78,3
21,1,1,1,3,1,4.07,3
21,1,1,1,3,1,2.5,3
21,1,1,1,3,1,4.85,3
21,1,1,1,3,1,5.57,3
21,1,1,1,3,0,18.03,3
21,2,1,1,1,1,3.26,2
21,4,1,1,3,1,0.85,3
21,4,1,1,3,1,0.54,3
21,7,1,1,3,0,3.94,3
21,9,1,1,3,0,20.85,3
21,10,1,1,3,0,5.76,3
21,12,1,1,3,1,7.17,3
21,13,1,1,1,1,1.02,1
21,14,1,1,3,1,5.78,3
21,14,1,1,3,0,10.73,3
21,20,1,2,2,1,2.29,1
21,28,1,2,3,1,1.55,3
21,28,1,2,3,1,1.95,3
21,28,1,2,3,1,5.7,3
21,29,1,2,3,1,0.55,3
21,30,1,2,3,0,16.06,3
21,30,1,2,3,1,7.01,3
21,30,1,2,3,1,8.33,3
21,32,1,2,3,1,4.44,3
21,35,1,3,3,1,6.01,3
21,35,1,3,3,0,14.49,3
21,36,1,3,2,1,4.44,3
21,37,1,3,3,0,2.56,3
21,37,1,3,3,1,2.33,3
21,37,1,3,3,1,5.11,3
21,38,1,3,3,0,6.74,3
21,40,1,3,3,1,2.49,3
21,40,1,3,3,1,1.62,3
21,40,1,3,3,1,4.43,3
21,40,1,3,3,1,1.14,3
21,40,1,3,3,1,6.16,3
21,40,1,3,3,0,17.75,3
21,43,1,3,3,1,7.09,3
21,43,1,3,3,1,5.1,3
21,44,1,3,1,1,1.23,1
21,56,1,4,3,0,6.18,3
21,56,1,4,3,1,3.61,3
21,56,1,4,3,1,6.33,3
21,56,1,4,3,0,7.57,3
21,57,1,4,3,0,7.33,3
21,57,1,4,3,1,1.98,3
21,59,1,4,3,1,2.3,3
21,59,1,4,3,1,1.13,3
21,60,1,4,3,1,3.63,3
21,61,1,4,2,1,0.83,3
21,62,1,4,1,1,2.25,2
21,70,1,5,1,1,1.48,1
21,71,1,5,3,0,5.36,2
21,71,1,5,3,1,6.78,3
21,78,1,5,3,1,0.74,3
21,79,1,5,3,1,3.81,3
21,79,1,5,3,0,4.27,3
21,79,1,5,3,0,12.41,3
21,79,1,5,3,1,4.34,3
22,1,1,1,3,1,5.28,3
22,1,1,1,3,0,7.18,3
22,2,1,1,1,1,0.53,2
22,3,1,1,3,0,8.24,3
22,4,1,1,3,1,2.13,3
22,4,1,1,3,1,2.12,3
22,6,1,1,1,0,11.21,1
22,7,1,1,3,1,1.87,3
22,10,1,1,3,0,6.43,3
22,11,1,1,3,0,22.59,3
22,11,1,1,3,0,12.91,2
22,12,1,1,3,1,6.92,3
22,13,1,1,1,1,1.37,1
22,14,1,1,3,1,0.46,3
22,14,1,1,3,1,1.58,3
22,16,1,1,1,1,3.86,1
22,19,1,2,2,1,4.16,3
22,21,1,2,1,1,7.44,2
22,25,1,2,1,1,1.44,1
22,28,1,2,3,0,4.95,3
22,29,1,2,3,1,14.0,3
22,30,1,2,3,1,3.63,3
22,30,1,2,3,0,6.79,3
22,30,1,2,3,1,12.81,3
22,30,1,2,3,0,4.66,3
22,35,1,3,3,0,9.28,3
22,35,1,3,3,0,3.77,3
22,35,1,3,3,1,2.98,3
22,37,1,3,3,1,3.65,3
22,37,1,3,3,1,0.65,3
22,38,1,3,3,1,2.15,3
22,43,1,3,3,1,2.83,3
22,43,1,3,3,1,1.67,3
22,46,1,3,3,1,5.3,3
22,46,1,3,3,0,9.97,3
22,56,1,4,3,1,1.42,3
22,56,1,4,3,1,0.41,3
22,57,1,4,3,1,8.06,3
22,57,1,4,3,1,3.57,3
22,57,1,4,3,0,10.76,3
22,60,1,4,3,1,0.4,3
22,61,1,4,2,1,4.23,3
22,70,1,5,1,1,5.69,1
22,72,1,5,2,0,20.66,1
22,79,1,5,3,0,21.26,3
23,8,1,1,2,1,3.6,2
23,8,1,1,2,0,25.77,2
23,16,1,1,1,1,7.06,2
23,18,1,2,2,0,12.63,2
23,18,1,2,2,0,8.48,2
23,19,1,2,2,0,4.72,2
23,19,1,2,2,1,1.1,2
23,23,1,2,2,1,8.78,2
23,24,1,2,2,0,4.3,2
23,31,1,2,2,1,6.84,2
23,31,1,2,2,1,0.93,2
23,33,1,3,2,1,4.65,2
23,36,1,3,2,1,1.93,3
23,47,1,3,2,1,2.72,2
23,49,1,4,2,1,6.42,2
23,50,1,4,2,1,1.24,2
23,51,1,4,2,1,5.5,2
23,51,1,4,2,0,11.51,2
23,53,1,4,2,0,4.29,2
23,61,1,4,2,0,7.34,2
23,61,1,4,2,1,1.32,2
23,61,1,4,2,1,5.37,2
23,61,1,4,2,1,2.76,2
23,61,1,4,2,1,6.43,2
23,63,1,4,2,1,7.76,2
23,64,1,4,2,1,4.25,2
23,64,1,4,2,1,0.99,2
23,65,1,5,2,0,11.37,2
23,66,1,5,2,1,0.9,2
23,66,1,5,2,1,1.37,2
23,67,1,5,2,1,8.79,2
23,68,1,5,2,0,4.46,2
23,68,1,5,2,1,1.48,2
23,72,1,5,2,0,9.97,2
23,72,1,5,2,0,11.67,2
23,73,1,5,2,1,6.92,2
23,74,1,5,2,1,4.16,2
23,74,1,5,2,0,13.81,2
23,75,1,5,2,0,22.75,2
23,75,1,5,2,1,4.13,2
23,77,1,5,2,0,18.27,2
23,77,1,5,2,0,11.8,2
23,77,1,5,2,0,9.78,2
23,80,1,5,2,1,1.38,2
24,4,1,1,3,1,0.92,3
24,4,1,1,3,1,2.13,3
24,4,1,1,3,1,3.04,3
24,4,1,1,3,1,2.69,3
24,4,1,1,3,0,5.85,3
24,7,1,1,3,1,1.79,3
24,7,1,1,3,1,2.14,3
24,7,1,1,3,0,3.6,3
24,7,1,1,3,0,20.25,3
24,9,1,1,3,0,4.45,3
24,9,1,1,3,0,14.45,3
24,10,1,1,3,0,8.87,3
24,11,1,1,3,0,9.71,3
24,11,1,1,3,1,1.64,3
24,12,1,1,3,1,3.04,3
24,12,1,1,3,1,3.09,3
24,14,1,1,3,0,8.44,3
24,20,1,2,2,1,7.78,1
24,22,1,2,1,1,5.84,1
24,31,1,2,2,1,2.59,3
24,32,1,2,3,0,2.62,3
24,35,1,3,3,1,2.38,3
24,37,1,3,3,1,1.4,3
24,37,1,3,3,0,14.1,3
24,37,1,3,3,1,3.57,3
24,39,1,3,1,1,4.93,2
24,40,1,3,3,0,8.74,3
24,43,1,3,3,1,1.7,3
24,43,1,3,3,1,4.03,3
24,44,1,3,1,1,1.39,1
24,48,1,3,1,1,4.17,2
24,56,1,4,3,1,3.87,3
24,56,1,4,3,1,6.15,3
24,57,1,4,3,1,3.93,3
24,57,1,4,3,0,6.38,3
24,57,1,4,3,1,5.34,3
24,57,1,4,3,0,4.62,3
24,58,1,4,1,1,1.61,1
24,60,1,4,3,1,2.8,3
24,60,1,4,3,1,9.86,3
24,60,1,4,3,1,16.97,3
24,60,1,4,3,1,0.91,3
24,71,1,5,3,1,0.76,3
24,71,1,5,3,1,7.57,3
24,73,1,5,2,1,4.68,3
24,78,1,5,3,1,4.88,3
24,79,1,5,3,0,15.71,3
24,79,1,5,3,1,3.41,3
24,79,1,5,3,0,7.62,2
25,1,1,1,3,1,1.11,3
25,2,1,1,1,1,0.85,1
25,2,1,1,1,1,2.58,1
25,3,1,1,3,1,1.13,3
25,3,1,1,3,1,2.49,3
25,3,1,1,3,0,10.43,3
25,4,1,1,3,1,3.94,3
25,5,1,1,1,1,0.9,1
25,5,1,1,1,1,3.31,1
25,6,1,1,1,1,8.72,2
25,7,1,1,3,0,16.98,3
25,7,1,1,3,1,4.74,3
25,10,1,1,3,0,8.75,3
25,11,1,1,3,0,13.54,3
25,16,1,1,1,1,11.6,1
25,21,1,2,1,0,11.02,1
25,22,1,2,1,0,11.78,1
25,27,1,2,1,0,11.5,1
25,28,1,2,3,0,7.09,3
25,28,1,2,3,1,5.06,3
25,28,1,2,3,0,5.29,2
25,28,1,2,3,0,5.78,2
25,30,1,2,3,1,3.54,3
25,30,1,2,3,1,2.64,3
25,30,1,2,3,1,2.44,3
25,34,1,3,2,1,2.24,2
25,37,1,3,3,1,4.43,3
25,37,1,3,3,0,4.39,3
25,37,1,3,3,0,4.04,3
25,37,1,3,3,1,3.3,3
25,41,1,3,1,1,14.96,1
25,42,1,3,3,1,1.33,3
25,43,1,3,3,0,4.11,3
25,43,1,3,3,0,2.57,3
25,50,1,4,2,1,1.02,3
25,53,1,4,2,0,9.76,1
25,56,1,4,3,1,1.34,3
25,56,1,4,3,0,19.69,3
25,57,1,4,3,0,12.2,3
25,58,1,4,1,1,4.57,1
25,59,1,4,3,1,7.95,3
25,71,1,5,3,1,1.51,3
25,72,1,5,2,1,5.12,2
25,73,1,5,2,1,6.63,3
25,76,1,5,2,1,5.98,2
25,77,1,5,2,1,7.77,2
25,78,1,5,3,0,3.11,3
25,78,1,5,3,1,5.72,3
25,79,1,5,3,1,3.19,3
26,1,1,1,3,0,9.12,3
26,3,1,1,3,0,9.01,3
26,4,1,1,3,1,4.2,3
26,4,1,1,3,0,17.93,3
26,6,1,1,1,1,10.36,2
26,7,1,1,3,0,12.15,3
26,7,1,1,3,1,1.32,3
26,9,1,1,3,1,8.82,3
26,9,1,1,3,0,17.19,3
26,9,1,1,3,1,1.44,3
26,10,1,1,3,1,4.83,3
26,10,1,1,3,1,3.19,3
26,11,1,1,3,1,4.76,3
26,12,1,1,3,1,3.02,3
26,12,1,1,3,0,7.87,3
26,12,1,1,3,1,1.82,3
26,12,1,1,3,0,11.04,3
26,12,1,1,3,1,2.3,3
26,12,1,1,3,1,6.15,3
26,12,1,1,3,1,0.38,3
26,28,1,2,3,1,0.36,3
26,28,1,2,3,0,9.26,3
26,28,1,2,3,1,2.86,3
26,30,1,2,3,1,3.21,3
26,32,1,2,3,1,1.8,3
26,32,1,2,3,1,5.02,3
26,35,1,3,3,1,3.64,3
26,37,1,3,3,1,2.68,3
26,38,1,3,3,1,2.72,3
26,38,1,3,3,1,5.99,3
26,42,1,3,3,1,4.2,3
26,42,1,3,3,0,4.6,3
26,43,1,3,3,1,0.71,3
26,51,1,4,2,1,2.28,3
26,56,1,4,3,1,1.24,3
26,56,1,4,3,1,7.85,3
26,57,1,4,3,1,4.24,3
26,57,1,4,3,1,3.78,3
26,57,1,4,3,1,5.19,3
26,59,1,4,3,1,2.75,3
26,59,1,4,3,1,1.67,3
26,59,1,4,3,0,7.74,3
26,60,1,4,3,1,7.95,3
26,71,1,5,3,1,5.5,3
26,71,1,5,3,1,5.27,3
26,78,1,5,3,1,3.64,3
26,78,1,5,3,1,3.94,3
26,79,1,5,3,1,2.75,3
26,79,1,5,3,1,2.75,3
26,79,1,5,3,0,10.97,3
27,1,1,1,3,1,0.3,3
27,1,1,1,3,1,2.29,3
27,1,1,1,3,0,8.33,3
27,3,1,1,3,1,2.95,3
27,3,1,1,3,0,12.38,3
27,4,1,1,3,1,6.86,3
27,6,1,1,1,1,7.94,1
27,10,1,1,3,1,1.03,3
27,11,1,1,3,1,7.45,3
27,12,1,1,3,1,7.6,3
27,12,1,1,3,0,13.08,3
27,14,1,1,3,0,4.07,3
27,15,1,1,2,1,4.63,3
27,17,1,2,2,1,3.73,2
27,21,1,2,1,0,11.49,1
27,28,1,2,3,1,2.1,3
27,30,1,2,3,1,4.5,3
27,30,1,2,3,1,3.56,3
27,30,1,2,3,1,3.17,3
27,32,1,2,3,1,3.49,3
27,34,1,3,2,1,11.07,3
27,35,1,3,3,1,4.84,3
27,35,1,3,3,1,6.9,3
27,37,1,3,3,0,5.26,2
27,38,1,3,3,1,2.41,3
27,42,1,3,3,1,1.23,3
27,43,1,3,3,1,3.98,3
27,44,1,3,1,1,5.48,1
27,46,1,3,3,0,4.0,3
27,48,1,3,1,1,4.77,2
27,53,1,4,2,0,8.14,1
27,60,1,4,3,1,4.87,3
27,60,1,4,3,1,2.6,3
27,62,1,4,1,1,0.93,1
27,64,1,4,2,0,8.98,2
27,66,1,5,2,1,3.67,2
27,68,1,5,2,0,9.38,2
27,70,1,5,1,1,1.55,2
27,70,1,5,1,1,4.41,1
27,71,1,5,3,1,1.52,3
27,72,1,5,2,1,1.75,2
27,75,1,5,2,0,20.84,2
27,78,1,5,3,1,5.24,3
27,78,1,5,3,1,4.0,3
27,78,1,5,3,0,5.09,3
27,79,1,5,3,1,2.27,3
28,3,1,1,3,0,14.53,2
28,3,1,1,3,1,3.47,3
28,4,1,1,3,0,9.2,3
28,4,1,1,3,1,5.15,3
28,7,1,1,3,1,4.98,3
28,7,1,1,3,1,1.08,3
28,7,1,1,3,1,1.78,3
28,8,1,1,2,1,2.44,2
28,9,1,1,3,0,7.27,3
28,10,1,1,3,1,1.5,3
28,10,1,1,3,0,8.3,3
28,12,1,1,3,1,0.81,3
28,14,1,1,3,1,4.13,3
28,17,1,2,2,1,3.83,2
28,18,1,2,2,1,5.75,2
28,18,1,2,2,1,4.28,2
28,18,1,2,2,0,11.69,2
28,18,1,2,2,1,2.36,2
28,23,1,2,2,1,3.96,2
28,23,1,2,2,0,16.47,2
28,24,1,2,2,1,1.38,3
28,24,1,2,2,1,2.05,2
28,27,1,2,1,1,0.38,2
28,31,1,2,2,1,6.36,2
28,33,1,3,2,1,0.81,2
28,35,1,3,3,1,2.43,3
28,35,1,3,3,1,0.82,3
28,38,1,3,3,0,9.11,3
28,38,1,3,3,0,6.27,3
28,38,1,3,3,0,1.67,3
28,38,1,3,3,0,10.95,2
28,40,1,3,3,1,2.7,3
28,42,1,3,3,1,3.98,3
28,47,1,3,2,1,3.9,2
28,51,1,4,2,1,3.11,2
28,53,1,4,2,0,4.75,2
28,55,1,4,2,1,5.08,2
28,59,1,4,3,1,4.47,3
28,59,1,4,3,1,1.23,3
28,60,1,4,3,1,1.29,3
28,61,1,4,2,1,2.36,3
28,61,1,4,2,0,16.19,2
28,63,1,4,2,1,6.13,2
28,74,1,5,2,0,21.38,2
28,79,1,5,3,0,10.82,3
28,80,1,5,2,1,3.64,2
29,1,1,1,3,1,5.61,3
29,4,1,1,3,1,3.49,3
29,7,1,1,3,1,1.32,3
29,9,1,1,3,1,3.19,3
29,10,1,1,3,1,1.62,3
29,11,1,1,3,1,7.03,3
29,12,1,1,3,0,11.25,3
29,14,1,1,3,0,6.21,3
29,17,1,2,2,1,10.09,1
29,18,1,2,2,1,11.45,3
29,25,1,2,1,1,2.77,2
29,28,1,2,3,1,3.21,3
29,28,1,2,3,1,2.12,3
29,28,1,2,3,1,2.91,3
29,29,1,2,3,0,8.94,3
29,32,1,2,3,1,3.8,3
29,35,1,3,3,1,3.41,3
29,37,1,3,3,0,15.14,3
29,38,1,3,3,1,1.24,3
29,38,1,3,3,1,3.21,3
29,38,1,3,3,1,2.5,3
29,38,1,3,3,1,3.56,3
29,38,1,3,3,1,2.37,3
29,39,1,3,1,1,5.55,1
29,40,1,3,3,1,2.58,3
29,43,1,3,3,0,4.01,3
29,43,1,3,3,1,4.42,3
29,43,1,3,3,1,9.84,3
29,45,1,3,1,1,2.66,2
29,52,1,4,1,1,1.35,1
29,56,1,4,3,1,2.73,3
29,56,1,4,3,1,0.88,3
29,56,1,4,3,1,3.49,3
29,56,1,4,3,0,7.56,3
29,58,1,4,1,1,3.28,1
29,59,1,4,3,1,4.09,3
29,59,1,4,3,0,6.0,3
29,71,1,5,3,1,2.11,3
29,74,1,5,2,1,1.79,3
29,78,1,5,3,0,5.87,3
29,78,1,5,3,0,17.29,2
29,78,1,5,3,1,2.39,3
29,78,1,5,3,1,3.53,3
29,79,1,5,3,1,1.61,3
29,79,1,5,3,1,2.66,3
30,1,1,1,3,0,4.75,3
30,7,1,1,3,0,6.05,2
30,8,1,1,2,1,3.38,2
30,10,1,1,3,0,7.77,3
30,15,1,1,2,1,14.02,2
30,16,1,1,1,1,0.58,1
30,17,1,2,2,0,1.49,2
30,24,1,2,2,0,13.54,1
30,24,1,2,2,1,8.49,3
30,25,1,2,1,1,1.32,1
30,26,1,2,1,1,5.36,1
30,31,1,2,2,1,2.62,2
30,31,1,2,2,1,8.09,2
30,31,1,2,2,1,3.28,2
30,32,1,2,3,0,12.72,3
30,32,1,2,3,0,12.74,3
30,35,1,3,3,1,1.45,3
30,36,1,3,2,0,11.32,2
30,37,1,3,3,0,5.26,2
30,40,1,3,3,0,10.74,3
30,41,1,3,1,1,1.81,1
30,41,1,3,1,1,6.85,2
30,43,1,3,3,1,0.26,3
30,47,1,3,2,1,5.5,2
30,49,1,4,2,1,2.12,2
30,50,1,4,2,1,2.68,3
30,50,1,4,2,1,5.9,2
30,51,1,4,2,1,2.67,2
30,53,1,4,2,0,4.18,2
30,54,1,4,1,1,2.32,2
30,55,1,4,2,0,3.22,2
30,56,1,4,3,1,5.91,3
30,57,1,4,3,1,4.34,3
30,57,1,4,3,0,11.39,3
30,60,1,4,3,0,3.69,3
30,63,1,4,2,1,9.29,2
30,64,1,4,2,1,5.37,2
30,65,1,5,2,1,1.24,2
30,67,1,5,2,1,3.02,2
30,68,1,5,2,0,4.77,2
30,75,1,5,2,1,6.03,2
30,76,1,5,2,1,1.29,2
30,76,1,5,2,0,4.82,2
30,77,1,5,2,1,2.02,2
30,77,1,5,2,0,12.16,2
30,77,1,5,2,1,2.77,2
30,80,1,5,2,0,6.84,2
31,3,1,1,3,1,5.97,3
31,3,1,1,3,1,2.47,3
31,3,1,1,3,0,5.8,3
31,3,1,1,3,1,1.76,3
31,3,1,1,3,1,8.81,3
31,4,1,1,3,1,1.27,3
31,9,1,1,3,1,6.32,3
31,9,1,1,3,1,1.52,3
31,10,1,1,3,0,5.41,3
31,12,1,1,3,1,2.88,3
31,12,1,1,3,1,1.09,3
31,14,1,1,3,1,2.69,3
31,14,1,1,3,1,5.27,3
31,18,1,2,2,1,7.31,3
31,28,1,2,3,1,3.03,3
31,29,1,2,3,1,5.31,3
31,29,1,2,3,0,12.56,3
31,30,1,2,3,1,2.72,3
31,30,1,2,3,1,5.36,3
31,30,1,2,3,1,6.02,3
31,30,1,2,3,1,7.04,3
31,30,1,2,3,1,4.11,3
31,32,1,2,3,1,3.18,3
31,35,1,3,3,1,7.74,3
31,35,1,3,3,1,8.41,3
31,40,1,3,3,1,9.98,3
31,40,1,3,3,0,13.02,3
31,42,1,3,3,1,2.66,3
31,42,1,3,3,0,9.28,3
31,42,1,3,3,1,3.48,3
31,56,1,4,3,0,6.22,3
31,56,1,4,3,1,2.83,3
31,57,1,4,3,1,5.55,3
31,57,1,4,3,1,2.02,3
31,57,1,4,3,0,10.24,3
31,57,1,4,3,0,9.99,3
31,57,1,4,3,1,2.7,3
31,59,1,4,3,1,2.49,3
31,59,1,4,3,1,1.9,3
31,60,1,4,3,1,2.16,3
31,62,1,4,1,1,2.77,2
31,71,1,5,3,1,4.25,3
31,78,1,5,3,1,7.15,3
31,79,1,5,3,0,3.98,3
31,79,1,5,3,1,13.09,3
32,5,1,1,1,1,4.85,1
32,5,1,1,1,1,3.26,2
32,5,1,1,1,1,1.65,1
32,6,1,1,1,0,4.36,1
32,7,1,1,3,1,4.6,3
32,7,1,1,3,0,11.38,3
32,10,1,1,3,1,3.95,3
32,10,1,1,3,0,8.58,2
32,12,1,1,3,1,1.75,3
32,16,1,1,1,1,8.04,1
32,17,1,2,2,1,1.36,3
32,18,1,2,2,1,3.58,2
32,26,1,2,1,1,0.4,1
32,26,1,2,1,1,7.51,1
